Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Included / European Union,Price / European Union,Compare At Price / European Union,Included / International,Price / International,Compare At Price / International,Status
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,The sponge type is not removable and washable 1.8 meters long 2 armrests 2 lumbar pillows,,Purple anecoplasia,,,'4397704584798,2000.0,shopify,deny,manual,172.42,517.27,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/7082_2270959.jpg?v=1688421309,23,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2795_2270553.jpg?v=1688421694,kg,,49.78,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,The sponge type can be disassembled and washed 1.2 meters long 2 armrests 2 lumbar pillows,,Purple anecoplasia,,,'4557930587580,2000.0,shopify,deny,manual,147.87,443.61,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/211_2270955.jpg?v=1688421312,24,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/3560_2270568.jpg?v=1688421692,kg,,43.44,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,The sponge type is removable and washable 1.5 meters long 2 armrests 2 lumbar pillows,,Purple anecoplasia,,,'4557930587581,2000.0,shopify,deny,manual,172.42,517.27,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9534_2270948.jpg?v=1688421314,25,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/6953_2270574.jpg?v=1688421689,kg,,49.78,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,The sponge type is removable and washable 1.8 meters long 2 armrests 2 lumbar pillows,,Purple anecoplasia,,,'4557930587582,2000.0,shopify,deny,manual,186.74,560.23,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/6386_2270942.jpg?v=1688421317,26,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/7723_2270579.jpg?v=1688421687,kg,,53.47,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,Sponge widened version 1.8 meters long removable and washable 2 armrests 2 lumbar pillows,,Purple anecoplasia,,,'4557930587583,2000.0,shopify,deny,manual,222.55,667.65,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/1068_2270937.jpg?v=1688421319,27,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2490_2270584.jpg?v=1688421683,kg,,62.71,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,Sponge widened version 2 meters long removable and washable 2 armrests 2 lumbar pillows,,Purple anecoplasia,,,'4557930587584,2000.0,shopify,deny,manual,244.54,733.63,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/1838_2270933.jpg?v=1688421322,28,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/6342_2270590.jpg?v=1688421681,kg,,68.39,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,Latex models are removable and washable 1.2 meters long 2 armrests 2 lumbar pillows,,Purple anecoplasia,,,'4959032293297,2000.0,shopify,deny,manual,173.45,520.34,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2302_2270920.jpg?v=1688421325,29,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9595_2270597.jpg?v=1688421679,kg,,50.04,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,Latex models are removable and washable 1.5 meters long 2 armrests 2 lumbar pillows,,Purple anecoplasia,,,'4959032293321,2000.0,shopify,deny,manual,198.00,593.99,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/7486_2270914.jpg?v=1688421328,30,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2318_2270603.jpg?v=1688421676,kg,,56.38,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,Latex models are removable and washable 1.8 meters long 2 armrests 2 lumbar pillows,,Purple anecoplasia,,,'4959032293345,2000.0,shopify,deny,manual,212.32,636.96,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8169_2270907.jpg?v=1688421331,31,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/7058_2270609.jpg?v=1688421674,kg,,60.07,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,Latex widened version 1.8 meters long removable and washable 2 armrests 2 lumbar pillows,,Purple anecoplasia,,,'4959032293369,2000.0,shopify,deny,manual,248.12,744.37,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8252_2270899.jpg?v=1688421333,32,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/4590_2270617.jpg?v=1688421672,kg,,69.31,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,Latex widened version 2 meters long removable and washable 2 armrests 2 lumbar pillows,,Purple anecoplasia,,,'4959032293393,2000.0,shopify,deny,manual,270.12,810.36,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8824_2270893.jpg?v=1688421336,33,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2625_2270622.jpg?v=1688421670,kg,,74.99,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,The sponge type is not removable and washable 1.8 meters long 2 armrests 2 lumbar pillows,,Beige,,,'4397704584799,2000.0,shopify,deny,manual,172.42,517.27,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/6948_2270887.jpg?v=1688421338,34,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/4220_2270626.jpg?v=1688421666,kg,,49.78,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,The sponge type can be disassembled and washed 1.2 meters long 2 armrests 2 lumbar pillows,,Beige,,,'4557930587605,2000.0,shopify,deny,manual,132.53,397.58,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8155_2270879.jpg?v=1688421341,35,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/6125_2270645.jpg?v=1688421662,kg,,39.48,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,The sponge type is removable and washable 1.5 meters long 2 armrests 2 lumbar pillows,,Beige,,,'4557930587606,2000.0,shopify,deny,manual,172.42,517.27,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2314_2270874.jpg?v=1688421344,36,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2924_2270651.jpg?v=1688421660,kg,,49.78,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,The sponge type is removable and washable 1.8 meters long 2 armrests 2 lumbar pillows,,Beige,,,'4557930587607,2000.0,shopify,deny,manual,186.74,560.23,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2655_2270870.jpg?v=1688421347,37,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/4203_2270658.jpg?v=1688421658,kg,,53.47,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,Sponge widened version 1.8 meters long removable and washable 2 armrests 2 lumbar pillows,,Beige,,,'4557930587608,2000.0,shopify,deny,manual,222.55,667.65,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9254_2270865.jpg?v=1688421351,38,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/6262_2270663.jpg?v=1688421655,kg,,62.71,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,Sponge widened version 2 meters long removable and washable 2 armrests 2 lumbar pillows,,Beige,,,'4557930587609,2000.0,shopify,deny,manual,244.54,733.63,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/1061_2270857.jpg?v=1688421353,39,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2925_2270668.jpg?v=1688421653,kg,,68.39,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,Latex models are removable and washable 1.2 meters long 2 armrests 2 lumbar pillows,,Beige,,,'4959032293317,2000.0,shopify,deny,manual,173.45,520.34,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/4096_2270842.jpg?v=1688421355,40,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/3528_2270671.jpg?v=1688421650,kg,,50.04,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,Latex models are removable and washable 1.5 meters long 2 armrests 2 lumbar pillows,,Beige,,,'4959032293341,2000.0,shopify,deny,manual,198.00,593.99,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9548_2270836.jpg?v=1688421357,41,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/870_2270677.jpg?v=1688421648,kg,,56.38,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,Latex models are removable and washable 1.8 meters long 2 armrests 2 lumbar pillows,,Beige,,,'4959032293365,2000.0,shopify,deny,manual,212.32,636.96,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/4106_2270831.jpg?v=1688421361,42,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/3181_2270683.jpg?v=1688421646,kg,,60.07,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,Latex widened version 1.8 meters long removable and washable 2 armrests 2 lumbar pillows,,Beige,,,'4959032293389,2000.0,shopify,deny,manual,248.12,744.37,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/4806_2270826.jpg?v=1688421368,43,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8368_2270687.jpg?v=1688421643,kg,,69.31,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,Latex widened version 2 meters long removable and washable 2 armrests 2 lumbar pillows,,Beige,,,'4959032293413,2000.0,shopify,deny,manual,270.12,810.36,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/6396_2270820.jpg?v=1688421370,44,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/3249_2270693.jpg?v=1688421641,kg,,74.99,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,The sponge type is not removable and washable 1.8 meters long 2 armrests 2 lumbar pillows,,Coffee,,,'4397704584792,2000.0,shopify,deny,manual,172.42,517.27,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/3890_2270818.jpg?v=1688421373,45,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2541_2270700.jpg?v=1688421418,kg,,49.78,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,The sponge type can be disassembled and washed 1.2 meters long 2 armrests 2 lumbar pillows,,Coffee,,,'4557930587615,2000.0,shopify,deny,manual,147.87,443.61,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9243_2270815.jpg?v=1688421376,46,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/7357_2270714.jpg?v=1688421415,kg,,43.44,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,The sponge type is removable and washable 1.5 meters long 2 armrests 2 lumbar pillows,,Coffee,,,'4557930587616,2000.0,shopify,deny,manual,172.42,517.27,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/6326_2270810.jpg?v=1688421379,47,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/1329_2270721.jpg?v=1688421412,kg,,49.78,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,The sponge type is removable and washable 1.8 meters long 2 armrests 2 lumbar pillows,,Coffee,,,'4557930587617,2000.0,shopify,deny,manual,186.74,560.23,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2990_2270803.jpg?v=1688421381,48,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9634_2270728.jpg?v=1688421408,kg,,53.47,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,Sponge widened version 1.8 meters long removable and washable 2 armrests 2 lumbar pillows,,Coffee,,,'4557930587618,2000.0,shopify,deny,manual,222.55,667.65,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/4844_2270798.jpg?v=1688421384,49,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2414_2270733.jpg?v=1688421406,kg,,62.71,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,Sponge widened version 2 meters long removable and washable 2 armrests 2 lumbar pillows,,Coffee,,,'4557930587619,2000.0,shopify,deny,manual,244.54,733.63,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9174_2270790.jpg?v=1688421386,50,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/7334_2270737.jpg?v=1688421403,kg,,68.39,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,Latex models are removable and washable 1.2 meters long 2 armrests 2 lumbar pillows,,Coffee,,,'4959032293295,2000.0,shopify,deny,manual,173.45,520.34,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/7816_2270773.jpg?v=1688421389,51,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/3922_2270742.jpg?v=1688421401,kg,,50.04,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,Latex models are removable and washable 1.5 meters long 2 armrests 2 lumbar pillows,,Coffee,,,'4959032293319,2000.0,shopify,deny,manual,198.00,593.99,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/6632_2270768.jpg?v=1688421393,52,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9669_2270749.jpg?v=1688421399,kg,,56.38,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,Latex models are removable and washable 1.8 meters long 2 armrests 2 lumbar pillows,,Coffee,,,'4959032293343,2000.0,shopify,deny,manual,212.32,636.96,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8421_2270762.jpg?v=1688421395,53,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/6588_2270755.jpg?v=1688421397,kg,,60.07,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,Latex widened version 1.8 meters long removable and washable 2 armrests 2 lumbar pillows,,Coffee,,,'4959032293367,2000.0,shopify,deny,manual,248.12,744.37,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/6588_2270755.jpg?v=1688421397,54,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8421_2270762.jpg?v=1688421395,kg,,69.31,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,The sponge type is not removable and washable 1.8 meters long 2 armrests 2 lumbar pillows,,Deep gray hemp,,,'4397704584801,2000.0,shopify,deny,manual,172.42,517.27,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9669_2270749.jpg?v=1688421399,55,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/7816_2270773.jpg?v=1688421389,kg,,49.78,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,The sponge type can be disassembled and washed 1.2 meters long 2 armrests 2 lumbar pillows,,Deep gray hemp,,,'4557930587590,2000.0,shopify,deny,manual,131.50,394.51,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/3922_2270742.jpg?v=1688421401,56,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9174_2270790.jpg?v=1688421386,kg,,39.22,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,The sponge type is removable and washable 1.5 meters long 2 armrests 2 lumbar pillows,,Deep gray hemp,,,'4557930587591,2000.0,shopify,deny,manual,172.42,517.27,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/7334_2270737.jpg?v=1688421403,57,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/4844_2270798.jpg?v=1688421384,kg,,49.78,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,The sponge type is removable and washable 1.8 meters long 2 armrests 2 lumbar pillows,,Deep gray hemp,,,'4557930587592,2000.0,shopify,deny,manual,186.74,560.23,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2414_2270733.jpg?v=1688421406,58,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2990_2270803.jpg?v=1688421381,kg,,53.47,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,Sponge widened version 1.8 meters long removable and washable 2 armrests 2 lumbar pillows,,Deep gray hemp,,,'4557930587593,2000.0,shopify,deny,manual,222.55,667.65,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9634_2270728.jpg?v=1688421408,59,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/6326_2270810.jpg?v=1688421379,kg,,62.71,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,Sponge widened version 2 meters long removable and washable 2 armrests 2 lumbar pillows,,Deep gray hemp,,,'4557930587594,2000.0,shopify,deny,manual,244.54,733.63,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/1329_2270721.jpg?v=1688421412,60,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9243_2270815.jpg?v=1688421376,kg,,68.39,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,Latex models are removable and washable 1.2 meters long 2 armrests 2 lumbar pillows,,Deep gray hemp,,,'4959032293299,2000.0,shopify,deny,manual,173.45,520.34,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/7357_2270714.jpg?v=1688421415,61,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/3890_2270818.jpg?v=1688421373,kg,,50.04,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,Latex models are removable and washable 1.5 meters long 2 armrests 2 lumbar pillows,,Deep gray hemp,,,'4959032293323,2000.0,shopify,deny,manual,198.00,593.99,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2541_2270700.jpg?v=1688421418,62,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/6396_2270820.jpg?v=1688421370,kg,,56.38,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,Latex models are removable and washable 1.8 meters long 2 armrests 2 lumbar pillows,,Deep gray hemp,,,'4959032293347,2000.0,shopify,deny,manual,212.32,636.96,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/3657_2270693.jpg?v=1688421421,63,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/4806_2270826.jpg?v=1688421368,kg,,60.07,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,Latex widened version 1.8 meters long removable and washable 2 armrests 2 lumbar pillows,,Deep gray hemp,,,'4959032293371,2000.0,shopify,deny,manual,248.12,744.37,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9738_2270687.jpg?v=1688421423,64,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/4106_2270831.jpg?v=1688421361,kg,,69.31,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,The sponge type is not removable and washable 1.8 meters long 2 armrests 2 lumbar pillows,,fruit green linen,,,'4397704584786,2000.0,shopify,deny,manual,172.42,517.27,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/1548_2270683.jpg?v=1688421427,65,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/4096_2270842.jpg?v=1688421355,kg,,49.78,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,The sponge type can be disassembled and washed 1.2 meters long 2 armrests 2 lumbar pillows,,fruit green linen,,,'4557930587595,2000.0,shopify,deny,manual,132.53,397.58,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/6455_2270677.jpg?v=1688421431,66,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/1061_2270857.jpg?v=1688421353,kg,,39.48,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,The sponge type is removable and washable 1.5 meters long 2 armrests 2 lumbar pillows,,fruit green linen,,,'4557930587596,2000.0,shopify,deny,manual,172.42,517.27,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/7587_2270671.jpg?v=1688421433,67,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9254_2270865.jpg?v=1688421351,kg,,49.78,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,The sponge type is removable and washable 1.8 meters long 2 armrests 2 lumbar pillows,,fruit green linen,,,'4557930587597,2000.0,shopify,deny,manual,186.74,560.23,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/4134_2270668.jpg?v=1688421437,68,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2655_2270870.jpg?v=1688421347,kg,,53.47,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,Sponge widened version 1.8 meters long removable and washable 2 armrests 2 lumbar pillows,,fruit green linen,,,'4557930587598,2000.0,shopify,deny,manual,222.55,667.65,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8437_2270663.jpg?v=1688421439,69,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2314_2270874.jpg?v=1688421344,kg,,62.71,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,Sponge widened version 2 meters long removable and washable 2 armrests 2 lumbar pillows,,fruit green linen,,,'4557930587599,2000.0,shopify,deny,manual,244.54,733.63,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/5981_2270658.jpg?v=1688421442,70,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8155_2270879.jpg?v=1688421341,kg,,68.39,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,Latex models are removable and washable 1.2 meters long 2 armrests 2 lumbar pillows,,fruit green linen,,,'4959032293316,2000.0,shopify,deny,manual,173.45,520.34,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2349_2270651.jpg?v=1688421445,71,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/6948_2270887.jpg?v=1688421338,kg,,50.04,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,Latex models are removable and washable 1.5 meters long 2 armrests 2 lumbar pillows,,fruit green linen,,,'4959032293340,2000.0,shopify,deny,manual,198.00,593.99,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2606_2270645.jpg?v=1688421447,72,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8824_2270893.jpg?v=1688421336,kg,,56.38,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,Latex models are removable and washable 1.8 meters long 2 armrests 2 lumbar pillows,,fruit green linen,,,'4959032293364,2000.0,shopify,deny,manual,212.32,636.96,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9882_2270626.jpg?v=1688421449,73,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8252_2270899.jpg?v=1688421333,kg,,60.07,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,Latex widened version 1.8 meters long removable and washable 2 armrests 2 lumbar pillows,,fruit green linen,,,'4959032293388,2000.0,shopify,deny,manual,248.12,744.37,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2146_2270622.jpg?v=1688421452,74,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8169_2270907.jpg?v=1688421331,kg,,69.31,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,The sponge type is not removable and washable 1.8 meters long 2 armrests 2 lumbar pillows,,Light blue hemp,,,'4397704584791,2000.0,shopify,deny,manual,172.42,517.27,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/5248_2270617.jpg?v=1688421454,75,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2302_2270920.jpg?v=1688421325,kg,,49.78,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,The sponge type can be disassembled and washed 1.2 meters long 2 armrests 2 lumbar pillows,,Light blue hemp,,,'4557930587600,2000.0,shopify,deny,manual,132.53,397.58,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/6527_2270609.jpg?v=1688421456,76,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/1838_2270933.jpg?v=1688421322,kg,,39.48,,,,,,,,
foldable-sofa-bed-versatile-and-convenient-for-apartments,,,,,,,,,The sponge type is removable and washable 1.5 meters long 2 armrests 2 lumbar pillows,,Light blue hemp,,,'4557930587601,2000.0,shopify,deny,manual,172.42,517.27,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/5021_2270603.jpg?v=1688421458,77,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/1068_2270937.jpg?v=1688421319,kg,,49.78,,,,,,,,
